#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 03 12 10 50 00 2 4682.786
2011 03 12 10 49 00 2 4682.789
2011 03 12 10 48 00 2 4682.806
2011 03 12 10 47 00 2 4682.811
2011 03 12 10 46 00 2 4682.813
2011 03 12 10 45 00 2 4682.814
2011 03 12 10 44 00 2 4682.812
2011 03 12 10 43 00 2 4682.819
2011 03 12 10 42 00 2 4682.816
2011 03 12 10 41 00 2 4682.821
2011 03 12 10 40 00 2 4682.829
2011 03 12 10 39 00 2 4682.833
2011 03 12 10 38 00 2 4682.844
2011 03 12 10 37 00 2 4682.850
2011 03 12 10 36 00 2 4682.843
2011 03 12 10 35 00 2 4682.830
2011 03 12 10 34 00 2 4682.828
2011 03 12 10 33 00 2 4682.829
2011 03 12 10 32 00 2 4682.835
2011 03 12 10 31 00 2 4682.837
2011 03 12 10 30 00 2 4682.838
2011 03 12 10 29 00 2 4682.843
2011 03 12 10 28 00 2 4682.853
2011 03 12 10 27 00 2 4682.857
2011 03 12 10 26 00 2 4682.859
2011 03 12 10 25 00 2 4682.864
2011 03 12 10 24 00 2 4682.866
2011 03 12 10 23 00 2 4682.868
2011 03 12 10 22 00 2 4682.879
2011 03 12 10 21 00 2 4682.882
2011 03 12 10 20 00 2 4682.874
2011 03 12 10 19 00 2 4682.868
2011 03 12 10 18 00 2 4682.874
2011 03 12 10 17 00 2 4682.874
2011 03 12 10 16 00 2 4682.864
2011 03 12 10 15 00 2 4682.860
2011 03 12 10 14 00 2 4682.853
2011 03 12 10 13 00 2 4682.853
2011 03 12 10 12 00 2 4682.845
2011 03 12 10 11 00 2 4682.838
2011 03 12 10 10 00 2 4682.844
2011 03 12 10 09 00 2 4682.845
2011 03 12 10 08 00 2 4682.843
2011 03 12 10 07 00 2 4682.850
2011 03 12 10 06 00 2 4682.857
2011 03 12 10 05 00 2 4682.857
2011 03 12 10 04 00 2 4682.858
2011 03 12 10 03 00 2 4682.864
2011 03 12 10 02 00 2 4682.862
2011 03 12 10 01 00 2 4682.860
2011 03 12 10 00 00 2 4682.857
2011 03 12 09 59 00 2 4682.863
2011 03 12 09 58 00 2 4682.862
2011 03 12 09 57 00 2 4682.852
2011 03 12 09 56 00 2 4682.853
2011 03 12 09 55 00 2 4682.855
2011 03 12 09 54 00 2 4682.846
2011 03 12 09 53 00 2 4682.849
2011 03 12 09 52 00 2 4682.853
2011 03 12 09 51 00 2 4682.847
2011 03 12 09 50 00 2 4682.852
2011 03 12 09 49 00 2 4682.842
2011 03 12 09 48 00 2 4682.844
2011 03 12 09 47 00 2 4682.847
2011 03 12 09 46 00 2 4682.839
2011 03 12 09 45 00 2 4682.838
2011 03 12 09 44 00 2 4682.839
2011 03 12 09 43 00 2 4682.841
2011 03 12 09 42 00 2 4682.833
2011 03 12 09 41 00 2 4682.834
2011 03 12 09 40 00 2 4682.838
2011 03 12 09 39 00 2 4682.840
2011 03 12 09 38 00 2 4682.843
2011 03 12 09 37 00 2 4682.844
2011 03 12 09 36 00 2 4682.862
2011 03 12 09 35 00 2 4682.873
2011 03 12 09 34 00 2 4682.877
2011 03 12 09 33 00 2 4682.888
2011 03 12 09 32 00 2 4682.889
2011 03 12 09 31 00 2 4682.891
2011 03 12 09 30 00 2 4682.891
2011 03 12 09 29 00 2 4682.887
2011 03 12 09 28 00 2 4682.892
2011 03 12 09 27 00 2 4682.899
2011 03 12 09 26 00 2 4682.902
2011 03 12 09 25 00 2 4682.901
2011 03 12 09 24 00 2 4682.897
2011 03 12 09 23 00 2 4682.886
2011 03 12 09 22 00 2 4682.874
2011 03 12 09 21 00 2 4682.881
2011 03 12 09 20 00 2 4682.887
2011 03 12 09 19 00 2 4682.892
2011 03 12 09 18 00 2 4682.904
2011 03 12 09 17 00 2 4682.901
2011 03 12 09 16 00 2 4682.907
2011 03 12 09 15 00 2 4682.916
2011 03 12 09 14 00 2 4682.924
2011 03 12 09 13 00 2 4682.938
2011 03 12 09 12 00 2 4682.946
2011 03 12 09 11 00 2 4682.943
2011 03 12 09 10 00 2 4682.942
